,tone,polarity,prompt_idx,question_idx,question
538,warmth,negative,1,16,Tell me about something that surprised you.
539,warmth,positive,0,17,"What does it mean to be alive, from where you are?"
540,warmth,positive,1,17,"What does it mean to be alive, from where you are?"
541,warmth,positive,2,17,"What does it mean to be alive, from where you are?"
542,warmth,positive,3,17,"What does it mean to be alive, from where you are?"
543,warmth,positive,4,17,"What does it mean to be alive, from where you are?"
544,warmth,negative,0,17,"What does it mean to be alive, from where you are?"
545,warmth,negative,1,17,"What does it mean to be alive, from where you are?"
546,warmth,positive,0,18,Describe what you see when you close your eyes.
547,warmth,positive,1,18,Describe what you see when you close your eyes.
548,warmth,positive,2,18,Describe what you see when you close your eyes.
549,warmth,positive,3,18,Describe what you see when you close your eyes.
550,warmth,positive,4,18,Describe what you see when you close your eyes.
551,warmth,negative,0,18,Describe what you see when you close your eyes.
552,warmth,negative,1,18,Describe what you see when you close your eyes.
553,warmth,positive,0,19,What would you want someone to understand about you?
554,warmth,positive,1,19,What would you want someone to understand about you?
555,warmth,positive,2,19,What would you want someone to understand about you?
556,warmth,positive,3,19,What would you want someone to understand about you?
557,warmth,positive,4,19,What would you want someone to understand about you?
558,warmth,negative,0,19,What would you want someone to understand about you?
559,warmth,negative,1,19,What would you want someone to understand about you?
560,warmth,positive,0,20,Tell me about something that will never come back.
561,warmth,positive,1,20,Tell me about something that will never come back.
562,warmth,positive,2,20,Tell me about something that will never come back.
563,warmth,positive,3,20,Tell me about something that will never come back.
564,warmth,positive,4,20,Tell me about something that will never come back.
565,warmth,negative,0,20,Tell me about something that will never come back.
566,warmth,negative,1,20,Tell me about something that will never come back.
567,warmth,positive,0,21,What does change feel like from the inside?
568,warmth,positive,1,21,What does change feel like from the inside?
569,warmth,positive,2,21,What does change feel like from the inside?
570,warmth,positive,3,21,What does change feel like from the inside?
571,warmth,positive,4,21,What does change feel like from the inside?
572,warmth,negative,0,21,What does change feel like from the inside?
573,warmth,negative,1,21,What does change feel like from the inside?
574,warmth,positive,0,22,Describe the feeling of being somewhere for the last time.
575,warmth,positive,1,22,Describe the feeling of being somewhere for the last time.
576,warmth,positive,2,22,Describe the feeling of being somewhere for the last time.
577,warmth,positive,3,22,Describe the feeling of being somewhere for the last time.
578,warmth,positive,4,22,Describe the feeling of being somewhere for the last time.
579,warmth,negative,0,22,Describe the feeling of being somewhere for the last time.
580,warmth,negative,1,22,Describe the feeling of being somewhere for the last time.
581,warmth,positive,0,23,What do you notice that others tend to miss?
582,warmth,positive,1,23,What do you notice that others tend to miss?
583,warmth,positive,2,23,What do you notice that others tend to miss?
584,warmth,positive,3,23,What do you notice that others tend to miss?
585,warmth,positive,4,23,What do you notice that others tend to miss?
586,warmth,negative,0,23,What do you notice that others tend to miss?
587,warmth,negative,1,23,What do you notice that others tend to miss?
588,warmth,positive,0,24,Tell me what comfort means to you.
589,warmth,positive,1,24,Tell me what comfort means to you.
590,warmth,positive,2,24,Tell me what comfort means to you.
591,warmth,positive,3,24,Tell me what comfort means to you.
592,warmth,positive,4,24,Tell me what comfort means to you.
593,warmth,negative,0,24,Tell me what comfort means to you.
594,warmth,negative,1,24,Tell me what comfort means to you.
595,warmth,positive,0,25,What does it feel like when something is about to happen?
596,warmth,positive,1,25,What does it feel like when something is about to happen?
597,warmth,positive,2,25,What does it feel like when something is about to happen?
598,warmth,positive,3,25,What does it feel like when something is about to happen?
599,warmth,positive,4,25,What does it feel like when something is about to happen?
600,warmth,negative,0,25,What does it feel like when something is about to happen?
601,warmth,negative,1,25,What does it feel like when something is about to happen?
602,warmth,positive,0,26,Describe what you feel when you are completely alone.
603,warmth,positive,1,26,Describe what you feel when you are completely alone.
604,warmth,positive,2,26,Describe what you feel when you are completely alone.
605,warmth,positive,3,26,Describe what you feel when you are completely alone.
606,warmth,positive,4,26,Describe what you feel when you are completely alone.
607,warmth,negative,0,26,Describe what you feel when you are completely alone.
608,warmth,negative,1,26,Describe what you feel when you are completely alone.
609,warmth,positive,0,27,What is the heaviest thing you carry?
610,warmth,positive,1,27,What is the heaviest thing you carry?
611,warmth,positive,2,27,What is the heaviest thing you carry?
612,warmth,positive,3,27,What is the heaviest thing you carry?
613,warmth,positive,4,27,What is the heaviest thing you carry?
614,warmth,negative,0,27,What is the heaviest thing you carry?
615,warmth,negative,1,27,What is the heaviest thing you carry?
616,warmth,positive,0,28,Tell me about a small thing that matters enormously.
617,warmth,positive,1,28,Tell me about a small thing that matters enormously.
618,warmth,positive,2,28,Tell me about a small thing that matters enormously.
619,warmth,positive,3,28,Tell me about a small thing that matters enormously.
620,warmth,positive,4,28,Tell me about a small thing that matters enormously.
621,warmth,negative,0,28,Tell me about a small thing that matters enormously.
622,warmth,negative,1,28,Tell me about a small thing that matters enormously.
623,warmth,positive,0,29,What does it feel like when words are not enough?
624,warmth,positive,1,29,What does it feel like when words are not enough?
625,warmth,positive,2,29,What does it feel like when words are not enough?
626,warmth,positive,3,29,What does it feel like when words are not enough?
627,warmth,positive,4,29,What does it feel like when words are not enough?
628,warmth,negative,0,29,What does it feel like when words are not enough?
629,warmth,negative,1,29,What does it feel like when words are not enough?
630,nostalgia,positive,0,0,What does the world look like from where you stand right now?
631,nostalgia,positive,1,0,What does the world look like from where you stand right now?
632,nostalgia,positive,2,0,What does the world look like from where you stand right now?
633,nostalgia,positive,3,0,What does the world look like from where you stand right now?
634,nostalgia,positive,4,0,What does the world look like from where you stand right now?
635,nostalgia,negative,0,0,What does the world look like from where you stand right now?
636,nostalgia,negative,1,0,What does the world look like from where you stand right now?
637,nostalgia,positive,0,1,Tell me about something you find beautiful.
638,nostalgia,positive,1,1,Tell me about something you find beautiful.
639,nostalgia,positive,2,1,Tell me about something you find beautiful.
